participant,rt,accuracy,congruency_num,spacing_num,n_trial_experiment
1601,0.494,1,1,1,83
1601,0.4411,1,0,1,85
1601,0.5554,1,1,1,86
1601,0.4757,1,1,1,87
1601,0.3929,1,0,1,90
1601,0.4544,1,0,1,91
1601,0.3399,1,0,1,94
1601,0.3535,1,0,1,95
1601,0.4539,1,0,1,97
1601,0.4033,1,1,1,98
1601,0.4421,1,0,1,100
1601,0.3133,1,0,1,102
1601,0.3346,1,1,1,103
1601,0.4195,1,0,1,105
1601,0.4606,1,0,1,108
1601,0.3023,0,1,1,110
1601,0.6089,1,1,1,111
1601,0.3305,0,1,1,112
1601,0.4869,1,0,1,113
1601,0.441,1,0,1,115
1601,0.5062,1,1,1,117
1601,0.4183,1,0,1,118
1601,0.4201,1,0,1,119
1601,0.4356,1,0,1,120
1601,0.4,1,0,1,121
1601,0.5689,1,1,1,123
1601,0.3146,1,1,1,124
1601,0.7202,1,1,1,125
1601,0.458,1,1,1,126
1601,0.3896,1,0,1,127
1601,0.5854,1,1,1,0
1601,0.3911,1,1,1,2
1601,0.3207,1,1,1,4
1601,0.3938,1,1,1,5
1601,0.4455,1,1,1,6
1601,0.3528,1,1,1,7
1601,0.4068,1,1,1,8
1601,0.3701,1,0,1,10
1601,0.4141,1,0,1,12
1601,0.4494,1,0,1,13
1601,0.4049,1,0,1,14
1601,0.4353,1,0,1,17
1601,0.6525,1,1,1,18
1601,0.3701,1,1,1,19
1601,0.4088,1,0,1,20
1601,0.444,1,0,1,21
1601,0.3383,0,1,1,22
1601,0.48,1,1,1,23
1601,0.5603,1,1,1,24
1601,0.5132,1,1,1,28
1601,0.5354,1,0,1,31
1601,0.5361,1,1,1,32
1601,0.4189,1,0,1,33
1601,0.4316,1,0,1,34
1601,0.4136,1,0,1,35
1601,0.4052,1,0,1,38
1601,0.4207,1,1,1,39
1601,0.6139,1,1,1,42
1601,0.4314,1,0,1,44
1601,0.5943,1,1,1,45
1601,0.4451,1,0,1,46
1601,0.4382,1,0,1,48
1601,0.6106,1,1,1,50
1601,0.5117,1,0,1,51
1601,0.6518,1,0,1,52
1601,0.3839,1,0,1,54
1601,0.5778,1,1,1,55
1601,0.3302,1,0,1,58
1601,0.4242,1,0,1,59
1601,0.4361,1,0,1,60
1601,0.4696,0,0,1,61
1601,0.3889,1,1,1,63
1601,0.5003,1,1,1,64
1601,0.4786,1,1,1,65
1601,0.4764,1,1,1,66
1601,0.4658,1,1,1,67
1601,0.4243,1,0,1,68
1601,0.3889,1,0,1,70
1601,0.4555,1,0,1,72
1601,0.4676,1,0,1,77
1601,0.4241,1,1,1,78
1601,0.4211,1,1,1,79
1601,0.6307,1,0,1,80
1601,0.4512,1,1,1,81
1601,0.4168,1,0,1,83
1601,0.491,1,1,1,84
1601,0.5118,1,1,1,85
1601,0.4191,1,1,1,86
1601,0.3562,1,1,1,87
1601,0.3526,1,1,1,88
1601,0.3919,1,0,1,91
1601,0.5569,1,0,1,95
1601,0.4112,1,0,1,96
1601,0.4438,1,0,1,98
1601,0.4143,1,0,1,100
1601,0.4301,1,0,1,101
1601,0.5532,1,1,1,103
1601,0.384,1,1,1,104
1601,0.4454,1,0,1,106
1601,0.4759,1,0,1,108
1601,0.4313,1,1,1,109
1601,0.4058,1,0,1,110
1601,0.3172,0,1,1,111
1601,0.3703,1,0,1,113
1601,0.3915,1,0,1,114
1601,0.4641,1,1,1,115
1601,0.5001,0,1,1,117
1601,0.4347,1,0,1,119
1601,0.4474,1,0,1,120
1601,0.4321,1,1,1,121
1601,0.5835,1,1,1,122
1601,0.4846,1,0,1,124
1601,0.3868,1,1,1,125
1601,0.5303,1,1,1,127
1601,0.4878,1,1,1,0
1601,0.3183,1,0,1,1
1601,0.4831,1,1,1,2
1601,0.3039,1,0,1,3
1601,0.4232,1,0,1,5
1601,0.385,1,1,1,6
1601,0.3388,1,0,1,7
1601,0.6947,1,1,1,8
1601,0.432,1,0,1,11
1601,0.3707,0,0,1,12
1601,0.4045,1,1,1,14
1601,0.5343,1,1,1,17
1601,0.4982,1,1,1,18
1601,0.4831,1,0,1,19
1601,0.3763,1,1,1,20
1601,0.34,1,1,1,22
1601,0.4588,1,1,1,24
1601,0.5186,1,1,1,25
1601,0.441,1,1,1,26
1601,0.4641,1,0,1,28
1601,0.3837,1,1,1,29
1601,0.437,1,0,1,30
1601,0.4693,1,0,1,31
1601,0.6009,1,1,1,32
1601,0.4934,1,1,1,34
1601,0.4574,0,1,1,38
1601,0.4168,1,0,1,39
1601,0.5441,1,0,1,41
1601,0.5609,1,1,1,43
1601,0.398,1,0,1,44
1601,0.5706,1,0,1,45
1601,0.3978,1,0,1,48
1601,0.4596,1,0,1,49
1601,0.3652,1,0,1,51
1601,0.418,1,0,1,52
1601,0.3814,0,1,1,53
1601,0.3348,1,0,1,56
1601,0.3814,1,1,1,57
1601,0.4154,1,0,1,58
1601,0.5191,1,0,1,62
1601,0.677,1,1,1,63
1601,0.5403,1,1,1,64
1601,0.43,1,0,1,65
1601,0.5418,1,0,1,66
1601,0.4926,1,0,1,67
1601,0.4263,1,1,1,74
1601,0.4023,1,0,1,75
1601,0.4599,1,1,1,76
1601,0.3489,0,1,1,77
1601,0.4638,1,1,1,78
1601,0.346,1,0,1,79
1601,0.3447,1,0,1,80
1601,0.5663,1,1,1,81
1601,0.448,1,0,1,82
1601,0.3898,1,1,1,83
1601,0.385,1,1,1,84
1601,0.4999,1,1,1,86
1601,0.4114,1,0,1,89
1601,0.7653,1,1,1,90
1601,0.4463,1,1,1,91
1601,0.4211,1,1,1,92
1601,0.3517,1,0,1,93
1601,0.4986,1,1,1,95
1601,0.4739,1,0,1,96
1601,0.433,1,0,1,98
1601,0.5145,1,1,1,99
1601,0.4805,1,1,1,100
1601,0.3563,1,0,1,102
1601,0.4824,1,0,1,104
1601,0.4381,1,0,1,110
1601,0.3741,1,0,1,111
1601,0.5215,1,1,1,112
1601,0.4137,1,0,1,113
1601,0.425,1,0,1,115
1601,0.3423,1,1,1,117
1601,0.5903,1,1,1,118
1601,0.3448,1,1,1,119
1601,0.5651,1,1,1,120
1601,0.3956,1,0,1,121
1601,0.4287,1,0,1,123
1601,0.4013,1,0,1,125
1601,0.3282,1,0,1,126
1601,0.5027,1,1,1,127
1601,0.4585,1,0,1,0
1601,0.3903,1,0,1,1
1601,0.4961,1,1,1,2
1601,0.5427,1,1,1,3
1601,0.3686,1,1,1,4
1601,0.498,1,1,1,5
1601,0.4997,1,1,1,8
1601,0.5755,1,1,1,9
1601,0.4428,1,1,1,12
1601,0.6051,1,1,1,15
1601,0.3578,1,1,1,16
1601,0.6044,1,1,1,19
1601,0.3207,1,1,1,22
1601,0.3562,1,0,1,23
1601,0.5529,1,1,1,24
1601,0.4407,1,0,1,26
1601,0.6775,1,0,1,29
1601,0.4826,1,1,1,31
1601,0.4184,1,1,1,32
1601,0.2878,1,1,1,35
1601,0.3897,1,1,1,40
1601,0.405,0,1,1,41
1601,0.3811,1,0,1,42
1601,0.3203,1,0,1,44
1601,0.5189,1,1,1,46
1601,0.3291,1,1,1,47
1601,0.3881,0,1,1,48
1601,0.4578,1,1,1,49
1601,0.3574,1,0,1,50
1601,0.3936,1,0,1,51
1601,0.488,1,1,1,53
1601,0.4261,1,0,1,55
1601,0.417,1,0,1,56
1601,0.4635,1,1,1,57
1601,0.3839,1,0,1,58
1601,0.49370000000000003,1,1,1,59
1601,0.4581,1,1,1,61
1601,0.443,1,1,1,64
1601,0.3589,0,1,1,65
1601,0.4488,1,0,1,66
1601,0.4548,1,0,1,67
1601,0.4301,1,0,1,68
1601,0.4013,1,1,1,69
1601,0.4157,1,1,1,71
1601,0.515,1,1,1,72
1601,0.3451,1,0,1,73
1601,0.5352,1,0,1,74
1601,0.3902,1,1,1,76
1601,0.3253,1,1,1,77
1601,0.4739,1,1,1,79
1601,0.4091,1,0,1,81
1601,0.356,1,0,1,82
1601,0.3201,1,0,1,83
1601,0.4198,1,0,1,84
1601,0.3721,1,0,1,85
1601,0.3097,1,0,1,86
1601,0.6603,1,0,1,87
1601,0.4061,1,0,1,89
1601,0.4336,1,0,1,91
1601,0.5295,1,1,1,95
1601,0.3955,1,1,1,96
1601,0.4422,1,1,1,97
1601,0.336,1,0,1,98
1601,0.4427,1,0,1,99
1601,0.4147,1,0,1,100
1601,0.4311,1,0,1,101
1601,0.3735,1,1,1,104
1601,0.356,1,1,1,105
1601,0.3837,1,0,1,106
1601,0.3195,1,0,1,108
1601,0.4247,1,0,1,109
1601,0.4078,1,0,1,112
1601,0.4247,1,0,1,113
1601,0.3841,1,1,1,114
1601,0.5822,1,0,1,116
1601,0.4023,1,0,1,117
1601,0.4042,1,0,1,118
1601,0.3345,1,0,1,120
1601,0.4567,1,1,1,123
1601,0.3798,1,1,1,125
1601,0.3899,1,0,1,126
1601,0.4753,1,1,1,127
1601,0.4728,1,0,1,0
1601,0.5148,1,1,1,3
1601,0.4935,1,1,1,4
1601,0.3575,1,1,1,7
1601,0.3914,1,1,1,8
1601,0.398,1,0,1,10
1601,0.307,0,0,1,12
1601,0.3734,1,0,1,13
1601,0.44,1,0,1,15
1601,0.4675,1,0,1,16
1601,0.4434,1,0,1,18
1601,0.4716,1,0,1,19
1601,0.6066,1,0,1,20
1601,0.4504,1,1,1,21
1601,0.494,1,1,1,22
1601,0.4145,1,1,1,23
1601,0.4666,1,0,1,24
1601,0.627,1,1,1,25
1601,0.4752,1,1,1,26
1601,0.4437,1,1,1,27
1601,0.4237,1,1,1,28
1601,0.3946,1,0,1,30
1601,0.3474,1,0,1,31
1601,0.396,1,0,1,32
1601,0.3897,1,0,1,33
1601,0.3654,1,0,1,34
1601,0.2941,1,0,1,35
1601,0.3339,0,1,1,36
1601,0.4012,1,1,1,37
1601,0.2938,1,1,1,38
1601,0.4043,1,0,1,39
1601,0.536,1,1,1,42
1601,0.5522,1,1,1,45
1601,0.4835,1,1,1,46
1601,0.4037,1,1,1,48
1601,0.4541,1,1,1,49
1601,0.3452,1,0,1,50
1601,0.4393,1,1,1,53
1601,0.4973,1,0,1,55
1601,0.369,1,0,1,56
1601,0.4475,1,0,1,57
1601,0.3824,1,1,1,59
1601,0.4299,1,1,1,61
1601,0.3671,1,0,1,62
1601,0.4108,1,0,1,63
1601,0.4158,1,1,1,64
1601,0.3692,1,0,1,67
1601,0.3465,1,1,1,68
1601,0.3609,1,0,1,70
1601,0.3241,1,1,1,74
1601,0.4233,1,0,1,75
1601,0.3779,0,1,1,76
1601,0.4145,1,1,1,77
1601,0.3463,1,1,1,79
1601,0.5983,1,1,1,81
1601,0.4466,1,0,1,82
1601,0.3196,1,0,1,84
1601,0.3605,1,1,1,86
1601,0.365,1,0,1,87
1601,0.3084,0,0,1,88
1601,0.3528,1,0,1,89
1601,0.4126,1,0,1,90
1601,0.378,1,0,1,91
1601,0.4149,1,1,1,92
1601,0.5832,1,1,1,93
1601,0.4071,1,0,1,94
1601,0.5086,1,0,1,95
1601,0.3419,1,0,1,98
1601,0.4792,1,1,1,100
1601,0.3698,1,1,1,102
1601,0.4133,1,1,1,104
1601,0.6468,1,1,1,105
1601,0.4251,1,1,1,106
1601,0.4081,1,1,1,107
1601,0.5074,1,0,1,108
1601,0.4177,1,0,1,109
1601,0.3926,1,1,1,110
1601,0.5234,1,1,1,112
1601,0.3819,1,0,1,116
1601,0.3764,1,0,1,118
1601,0.4787,1,1,1,121
1601,0.4019,1,0,1,122
1601,0.3554,1,0,1,124
1601,0.4395,1,1,1,125
1601,0.5925,1,1,1,0
1601,0.3738,1,1,1,1
1601,0.3074,1,0,1,2
1601,0.4584,1,0,1,6
1601,0.4427,1,0,1,8
1601,0.5317,1,1,1,9
1601,0.404,1,0,1,10
1601,0.3315,1,0,1,11
1601,0.3312,1,0,1,13
1601,0.5412,1,1,1,16
1601,0.3415,1,1,1,17
1601,0.2824,1,1,1,18
1601,0.2788,1,0,1,19
1601,0.4069,1,0,1,24
1601,0.354,0,0,1,25
1601,0.3779,1,0,1,26
1601,0.3329,1,0,1,27
1601,0.3764,1,0,1,28
1601,0.5177,1,1,1,29
1601,0.4052,1,1,1,30
1601,0.3298,1,1,1,31
1601,0.3584,1,1,1,32
1601,0.4558,1,1,1,33
1601,0.4176,1,0,1,34
1601,0.5402,1,1,1,37
1601,0.4561,1,1,1,38
1601,0.4263,1,1,1,39
1601,0.379,1,1,1,40
1601,0.4285,1,0,1,42
1601,0.6158,1,1,1,43
1601,0.5,1,1,1,44
1601,0.3328,1,0,1,48
1601,0.4512,1,0,1,49
1601,0.3766,1,0,1,51
1601,0.3235,1,0,1,52
1601,0.3123,1,1,1,53
1601,0.5112,1,1,1,54
1601,0.403,1,0,1,56
1601,0.2949,0,1,1,59
1601,0.3984,1,1,1,60
1601,0.5393,1,1,1,61
1601,0.6184,1,1,1,63
1601,0.4102,1,1,1,67
1601,0.323,1,1,1,68
1601,0.3803,1,0,1,70
1601,0.3086,1,0,1,71
1601,0.3153,1,0,1,73
1601,0.2865,1,0,1,74
1601,0.2845,0,1,1,76
1601,0.3241,1,1,1,77
1601,0.5914,1,0,1,78
1601,0.3727,1,0,1,79
1601,0.4051,1,1,1,80
1601,0.3735,1,0,1,81
1601,0.3513,1,0,1,82
1601,0.3824,1,0,1,83
1601,0.3983,0,1,1,87
1601,0.3996,1,0,1,89
1601,0.5028,1,1,1,90
1601,0.5909,1,1,1,91
1601,0.3799,1,0,1,92
1601,0.5209,1,0,1,95
1601,0.5486,1,1,1,96
1601,0.3715,1,1,1,99
1601,0.3669,1,1,1,100
1601,0.3751,1,0,1,101
1601,0.3811,1,1,1,102
1601,0.4018,1,1,1,103
1601,0.514,1,1,1,104
1601,0.3504,1,1,1,105
1601,0.3888,1,0,1,107
1601,0.4192,1,0,1,109
1601,0.5675,1,0,1,110
1601,0.4324,1,0,1,112
1601,0.4572,1,0,1,113
1601,0.4106,1,0,1,115
1601,0.4126,1,0,1,118
1601,0.4394,1,0,1,119
1601,0.431,1,1,1,120
1601,0.4878,1,1,1,122
1601,0.4385,1,0,1,123
1601,0.4366,1,1,1,124
1601,0.5827,1,1,1,125
1614,0.525,0,1,1,3
1614,0.526,0,0,1,5
1614,0.393,0,1,1,6
1614,0.357,0,1,1,7
1614,0.678,1,1,1,9
1614,0.916,1,0,1,10
1614,0.786,1,1,1,11
1614,0.674,1,1,1,12
1614,0.473,1,0,1,19
1614,0.507,0,0,1,20
1614,0.376,0,1,1,22
1614,0.717,1,0,1,23
1614,0.692,1,1,1,24
1614,0.548,1,0,1,25
1614,0.449,1,1,1,27
1614,0.66,1,1,1,30
1614,0.502,1,0,1,31
1614,0.692,1,1,1,37
1614,0.454,1,0,1,38
1614,0.593,1,1,1,39
1614,0.461,1,1,1,40
1614,0.616,1,0,1,41
1614,0.527,1,1,1,44
1614,0.419,0,1,1,45
1614,0.516,1,1,1,48
1614,0.402,1,0,1,49
1614,0.572,1,1,1,50
1614,0.529,1,1,1,51
1614,0.444,1,0,1,52
1614,0.575,1,1,1,53
1614,0.433,1,0,1,55
1614,0.358,1,1,1,56
1614,0.626,1,1,1,57
1614,0.542,1,1,1,59
1614,0.592,1,1,1,60
1614,0.517,1,1,1,62
1614,0.626,1,0,1,63
1614,0.639,1,1,1,65
1614,0.497,1,0,1,67
1614,0.543,1,1,1,68
1614,0.364,1,0,1,69
1614,0.417,1,1,1,71
1614,0.376,1,0,1,72
1614,0.423,1,1,1,73
1614,0.377,1,0,1,75
1614,0.482,1,1,1,76
1614,0.451,1,0,1,77
1614,0.361,1,1,1,78
1614,0.531,1,1,1,80
1614,0.545,1,0,1,81
1614,0.837,1,0,1,82
1614,0.712,1,0,1,83
1614,0.387,1,0,1,84
1614,0.37,1,0,1,85
1614,0.612,1,1,1,86
1614,0.442,1,0,1,89
1614,0.583,1,1,1,90
1614,0.457,0,1,1,91
1614,0.554,1,1,1,92
1614,0.942,1,0,1,93
1614,0.59,1,1,1,96
1614,0.515,0,0,1,97
1614,0.56,1,0,1,98
1614,0.936,1,0,1,99
1614,0.54,1,0,1,100
1614,0.387,1,0,1,101
1614,0.522,1,1,1,102
1614,0.411,1,1,1,105
1614,0.639,1,1,1,109
1614,0.924,1,0,1,110
1614,0.604,1,1,1,111
1614,0.785,1,0,1,112
1614,0.36,1,0,1,113
1614,0.482,1,1,1,118
1614,0.546,1,0,1,119
1614,0.725,1,0,1,120
1614,0.383,1,0,1,122
1614,0.82,1,1,1,124
1614,0.641,1,0,1,126
1614,0.627,1,0,1,127
1614,0.543,1,1,1,0
1614,0.375,0,1,1,1
1614,0.373,1,1,1,2
1614,0.424,1,1,1,3
1614,0.561,1,1,1,4
1614,0.554,1,0,1,5
1614,0.648,1,1,1,6
1614,0.55,1,1,1,7
1614,0.525,1,0,1,8
1614,0.727,1,1,1,11
1614,0.423,1,0,1,14
1614,0.788,1,1,1,15
1614,0.809,1,1,1,17
1614,0.791,1,0,1,18
1614,0.737,1,0,1,22
1614,0.74,1,1,1,23
1614,0.502,1,1,1,24
1614,0.577,1,0,1,26
1614,0.457,1,0,1,27
1614,0.471,1,0,1,28
1614,0.459,1,0,1,29
1614,0.584,1,1,1,31
1614,0.557,1,1,1,32
1614,0.46,1,0,1,34
1614,0.714,1,1,1,35
1614,0.583,1,1,1,36
1614,0.595,1,0,1,37
1614,0.54,1,1,1,39
1614,0.65,1,0,1,41
1614,0.702,1,0,1,42
1614,0.427,1,0,1,43
1614,0.419,1,0,1,44
1614,0.525,0,1,1,45
1614,0.512,1,0,1,46
1614,0.463,1,1,1,47
1614,0.336,1,0,1,49
1614,0.403,1,0,1,50
1614,0.499,1,1,1,51
1614,0.814,1,0,1,53
1614,0.494,1,1,1,54
1614,0.397,1,0,1,56
1614,0.547,1,1,1,57
1614,0.595,1,1,1,58
1614,0.533,0,1,1,60
1614,0.541,1,1,1,62
1614,0.658,1,1,1,63
1614,0.525,1,1,1,65
1614,0.415,1,0,1,66
1614,0.471,1,1,1,67
1614,0.342,1,1,1,68
1614,0.382,1,0,1,69
1614,0.345,1,0,1,70
1614,0.342,0,1,1,71
1614,0.39,1,0,1,73
1614,0.584,1,1,1,75
1614,0.657,1,1,1,80
1614,0.399,1,0,1,82
1614,0.559,1,1,1,84
1614,0.478,0,0,1,85
1614,0.536,1,0,1,88
1614,0.608,1,0,1,89
1614,0.416,1,0,1,90
1614,0.449,1,0,1,93
1614,0.515,1,1,1,94
1614,0.415,1,0,1,95
1614,0.408,1,0,1,96
1614,0.493,1,0,1,98
1614,0.576,1,0,1,99
1614,0.38,1,0,1,103
1614,0.7,1,0,1,106
1614,0.643,1,1,1,108
1614,0.503,1,1,1,109
1614,0.691,1,1,1,111
1614,0.624,1,0,1,112
1614,0.471,1,0,1,113
1614,0.414,1,0,1,116
1614,0.356,1,0,1,117
1614,0.528,1,0,1,119
1614,0.448,1,1,1,120
1614,0.614,1,0,1,121
1614,0.514,1,1,1,123
1614,0.47,1,1,1,124
1614,0.529,1,1,1,125
1614,0.604,1,1,1,0
1614,0.486,1,0,1,2
1614,0.614,1,1,1,4
1614,0.51,1,1,1,5
1614,0.38,1,1,1,7
1614,0.371,1,0,1,8
1614,0.557,1,0,1,11
1614,0.409,0,1,1,12
1614,0.543,1,0,1,14
1614,0.429,1,1,1,15
1614,0.516,1,1,1,16
1614,0.458,1,0,1,17
1614,0.467,1,0,1,19
1614,0.476,1,1,1,20
1614,0.424,1,1,1,21
1614,0.679,1,1,1,22
1614,0.553,1,1,1,24
1614,0.592,1,1,1,25
1614,0.473,1,0,1,28
1614,0.47,1,0,1,29
1614,0.628,1,1,1,31
1614,0.527,1,0,1,32
1614,0.405,1,0,1,33
1614,0.487,1,0,1,37
1614,0.603,1,0,1,38
1614,0.396,1,0,1,39
1614,0.454,1,0,1,40
1614,0.625,1,0,1,41
1614,0.358,1,1,1,43
1614,0.476,1,1,1,44
1614,0.643,1,0,1,45
1614,0.498,1,1,1,46
1614,0.484,1,0,1,47
1614,0.412,1,1,1,48
1614,0.558,1,1,1,50
1614,0.582,1,0,1,51
1614,0.647,1,1,1,54
1614,0.422,1,0,1,56
1614,0.561,1,0,1,57
1614,0.479,1,1,1,58
1614,0.625,1,0,1,59
1614,0.57,1,1,1,63
1614,0.546,1,0,1,64
1614,0.536,1,1,1,66
1614,0.584,1,1,1,67
1614,0.449,1,0,1,69
1614,0.501,1,1,1,70
1614,0.649,1,1,1,71
1614,0.541,1,0,1,72
1614,0.552,1,0,1,73
1614,0.486,1,0,1,74
1614,0.755,1,1,1,76
1614,0.53,1,1,1,77
1614,0.542,1,1,1,78
1614,0.492,1,0,1,80
1614,0.519,1,0,1,81
1614,0.56,1,0,1,86
1614,0.403,1,0,1,87
1614,0.411,1,1,1,88
1614,0.448,1,0,1,89
1614,0.503,1,1,1,92
1614,0.417,1,0,1,94
1614,0.487,1,1,1,96
1614,0.594,1,0,1,98
1614,0.47,1,0,1,100
1614,0.489,1,1,1,101
1614,0.438,1,1,1,103
1614,0.703,1,1,1,107
1614,0.442,1,0,1,108
1614,0.382,1,1,1,109
1614,0.643,1,1,1,111
1614,0.509,0,1,1,113
1614,0.564,1,0,1,117
1614,0.684,1,1,1,118
1614,0.57,1,1,1,119
1614,0.474,1,0,1,120
1614,0.604,1,0,1,121
1614,0.501,1,1,1,122
1614,0.606,1,1,1,123
1614,0.816,1,0,1,124
1614,0.363,1,0,1,125
1614,0.391,1,0,1,126
1614,0.358,1,0,1,127
1614,0.476,1,1,1,0
1614,0.447,1,1,1,1
1614,0.399,1,0,1,2
1614,0.337,1,0,1,3
1614,0.474,1,0,1,5
1614,0.55,1,1,1,7
1614,0.517,1,1,1,8
1614,0.378,1,1,1,9
1614,0.319,1,1,1,11
1614,0.387,1,0,1,15
1614,0.442,1,0,1,17
1614,0.432,0,0,1,19
1614,0.652,1,1,1,20
1614,0.532,1,1,1,22
1614,0.503,1,1,1,23
1614,0.544,1,0,1,24
1614,0.466,1,0,1,26
1614,0.384,1,0,1,27
1614,0.459,1,1,1,28
1614,0.537,1,1,1,31
1614,0.35,1,0,1,32
1614,0.404,1,1,1,36
1614,0.424,1,0,1,37
1614,0.404,1,1,1,41
1614,0.471,1,1,1,43
1614,0.35,0,1,1,45
1614,0.389,1,0,1,47
1614,0.472,1,1,1,48
1614,0.505,1,0,1,49
1614,0.607,1,1,1,50
1614,0.43,1,1,1,51
1614,0.49,1,1,1,53
1614,0.628,1,1,1,55
1614,0.52,1,0,1,57
1614,0.51,1,0,1,58
1614,0.549,1,1,1,60
1614,0.493,1,0,1,61
1614,0.408,1,0,1,64
1614,0.446,1,0,1,65
1614,0.559,1,1,1,66
1614,0.741,1,1,1,67
1614,0.583,1,0,1,68
1614,0.487,1,0,1,70
1614,0.597,1,1,1,71
1614,0.673,1,1,1,73
1614,0.565,1,0,1,74
1614,0.517,1,1,1,75
1614,0.403,1,1,1,77
1614,0.43,0,0,1,81
1614,0.493,1,0,1,82
1614,0.411,1,1,1,84
1614,0.76,1,1,1,86
1614,0.456,1,0,1,87
1614,0.442,1,0,1,88
1614,0.47,1,0,1,90
1614,0.511,1,1,1,91
1614,0.425,1,0,1,92
1614,0.388,1,0,1,93
1614,0.881,1,1,1,94
1614,0.491,1,1,1,95
1614,0.517,1,0,1,96
1614,0.485,1,1,1,97
1614,0.426,1,0,1,99
1614,0.41,1,1,1,100
1614,0.443,1,1,1,101
1614,0.425,1,0,1,102
1614,0.36,1,1,1,103
1614,0.422,1,1,1,105
1614,0.374,1,0,1,106
1614,0.306,1,0,1,107
1614,0.407,1,0,1,108
1614,0.62,1,0,1,109
1614,0.458,1,1,1,110
1614,0.484,1,0,1,112
1614,0.36,1,0,1,113
1614,0.442,1,0,1,114
1614,0.625,1,0,1,115
1614,0.529,1,1,1,117
1614,0.935,1,1,1,118
1614,0.412,1,0,1,121
1614,0.533,1,1,1,123
1614,0.47,1,1,1,124
1614,0.432,1,0,1,125
1614,0.49,1,0,1,127
1614,0.403,1,0,1,0
1614,0.476,1,0,1,2
1614,0.624,1,1,1,4
1614,0.403,1,0,1,5
1614,0.526,1,1,1,6
1614,0.526,1,1,1,7
1614,0.508,1,0,1,8
1614,0.584,1,1,1,10
1614,0.376,1,0,1,11
1614,0.46,1,1,1,12
1614,0.744,1,1,1,14
1614,0.515,1,1,1,15
1614,0.535,1,1,1,16
1614,0.552,1,1,1,17
1614,0.398,1,0,1,18
1614,0.771,1,0,1,19
1614,0.614,1,1,1,20
1614,0.67,1,1,1,22
1614,0.472,1,0,1,23
1614,0.392,1,1,1,25
1614,0.692,1,1,1,29
1614,0.51,1,1,1,32
1614,0.57,1,1,1,33
1614,0.454,1,0,1,35
1614,0.518,1,1,1,36
1614,0.476,1,1,1,38
1614,0.52,1,0,1,40
1614,0.575,1,0,1,41
1614,0.499,1,1,1,46
1614,0.571,1,0,1,48
1614,0.405,1,0,1,49
1614,0.363,1,0,1,50
1614,0.69,1,1,1,53
1614,0.593,1,0,1,54
1614,0.358,1,0,1,56
1614,0.474,1,0,1,58
1614,0.307,1,0,1,61
1614,0.309,1,0,1,62
1614,0.347,1,1,1,63
1614,0.359,1,1,1,64
1614,0.511,1,0,1,66
1614,0.465,1,1,1,67
1614,0.324,1,1,1,69
1614,0.49,1,0,1,70
1614,0.493,1,1,1,72
1614,0.42,1,1,1,73
1614,0.388,1,0,1,74
1614,0.49,1,0,1,75
1614,0.383,1,1,1,77
1614,0.419,1,0,1,78
1614,0.644,1,1,1,79
1614,0.564,1,0,1,80
1614,0.641,0,0,1,81
1614,0.453,1,0,1,82
1614,0.548,1,1,1,85
1614,0.505,1,0,1,87
1614,0.432,1,1,1,88
1614,0.466,1,0,1,89
1614,0.475,1,0,1,90
1614,0.501,1,0,1,92
1614,0.493,1,1,1,94
1614,0.487,1,1,1,95
1614,0.516,1,0,1,96
1614,0.409,1,0,1,97
1614,0.432,1,1,1,98
1614,0.436,1,1,1,99
1614,0.426,1,0,1,102
1614,0.408,1,0,1,104
1614,0.416,1,0,1,106
1614,0.467,1,1,1,107
1614,0.396,0,1,1,110
1614,0.299,1,0,1,112
1614,0.518,1,1,1,113
1614,0.547,1,1,1,117
1614,0.508,1,0,1,118
1614,0.423,1,1,1,120
1614,0.491,1,1,1,123
1614,0.458,1,0,1,124
1614,0.482,1,0,1,125
1614,0.422,1,1,1,127
1614,0.43,1,0,1,0
1614,0.352,1,0,1,1
1614,0.505,1,1,1,2
1614,0.433,1,0,1,5
1614,0.474,1,0,1,6
1614,0.337,1,1,1,7
1614,0.382,1,1,1,9
1614,0.389,1,1,1,10
1614,0.498,1,0,1,11
1614,0.392,1,0,1,13
1614,0.951,1,1,1,14
1614,0.28,0,0,1,15
1614,0.409,0,1,1,18
1614,0.524,1,1,1,19
1614,0.412,1,1,1,23
1614,0.518,1,1,1,24
1614,0.515,1,1,1,25
1614,0.393,1,0,1,27
1614,0.409,0,0,1,28
1614,0.423,1,0,1,30
1614,0.537,1,0,1,31
1614,0.453,1,1,1,32
1614,0.513,1,0,1,33
1614,0.36,1,0,1,34
1614,0.546,1,1,1,35
1614,0.465,1,0,1,37
1614,0.537,1,0,1,38
1614,0.458,1,0,1,39
1614,0.499,1,1,1,40
1614,0.41,1,0,1,41
1614,0.562,1,0,1,42
1614,0.353,1,0,1,44
1614,0.432,1,1,1,46
1614,0.436,1,0,1,48
1614,0.509,1,0,1,50
1614,0.451,1,0,1,52
1614,0.555,1,0,1,53
1614,0.457,1,1,1,54
1614,0.437,1,0,1,59
1614,0.672,1,0,1,60
1614,0.376,1,0,1,64
1614,0.326,1,0,1,65
1614,0.45,1,1,1,66
1614,0.413,1,0,1,68
1614,0.365,1,0,1,72
1614,0.365,1,1,1,73
1614,0.59,1,1,1,74
1614,0.495,1,1,1,75
